stage,game,cell,method,beta,gamma,seed,is_baseline,return_AUC,headline_AUC,return_last200,align_last200,q_abs_max_max,divergence_event_sum
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,6,False,56288.0,56288.0,7.16,0.13899999999999998,3.299066718661116,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,1,False,56498.0,56498.0,8.07,0.11725000000000002,3.224424674060777,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,8,False,56860.0,56860.0,7.83,0.11699999999999999,3.4121124418540223,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,9,False,57070.0,57070.0,8.2,0.1155,3.3478594128652563,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,0,False,56466.0,56466.0,7.95,0.11775000000000001,3.182546534860944,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.8,7,False,55804.0,55804.0,7.64,0.12475,3.1635121573337917,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,2,False,55080.0,55080.0,7.47,0.32675,2.4168602252025253,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,5,False,53478.0,53478.0,7.71,0.33625,14.126548052084262,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,4,False,48420.0,48420.0,7.0,0.33974999999999994,24.077210838616274,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,3,False,54764.0,54764.0,6.68,0.34025,2.899170625621264,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,6,False,56114.0,56114.0,7.13,0.32275000000000004,2.261906069872534,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,1,False,56238.0,56238.0,8.07,0.3315000000000001,1.6803691629044295,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,8,False,56754.0,56754.0,7.75,0.36099999999999993,1.8515484404704239,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,9,False,55944.0,55944.0,8.23,0.36174999999999996,10.042448456379033,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,0,False,56378.0,56378.0,7.96,0.31799999999999995,1.756176940548512,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.8,7,False,55674.0,55674.0,7.84,0.34925000000000006,1.78021376364061,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,2,False,55820.0,55820.0,7.32,0.5145000000000001,2.0170203013744836,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,5,False,56680.0,56680.0,7.71,0.50425,2.0498767367342263,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,4,False,55746.0,55746.0,7.44,0.46,1.8875314877495053,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,3,False,56406.0,56406.0,7.77,0.455,2.0198459188788607,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,6,False,56454.0,56454.0,7.18,0.3975,1.9618713846248594,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,1,False,56556.0,56556.0,8.09,0.5135,1.920272358032188,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,8,False,57028.0,57028.0,7.82,0.547,2.021674070045675,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,9,False,57138.0,57138.0,8.21,0.555,1.9794060655113515,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,0,False,56614.0,56614.0,7.99,0.47275,1.9677516324428563,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.8,7,False,56070.0,56070.0,7.81,0.53525,1.9764948777093518,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,2,False,55840.0,55840.0,7.38,0.8445,2.4576889719164936,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,5,False,56686.0,56686.0,7.71,0.8427500000000001,2.510422397194727,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,4,False,55768.0,55768.0,7.46,0.8122499999999999,2.3496679011739565,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,3,False,56470.0,56470.0,7.76,0.8554999999999999,2.5006185585915315,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,6,False,56432.0,56432.0,7.2,0.8022499999999999,2.424018387591485,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,1,False,56520.0,56520.0,8.07,0.85,2.4160090219719654,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,8,False,57036.0,57036.0,7.81,0.83525,2.500493681180524,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,9,False,57154.0,57154.0,8.2,0.84925,2.4629040167891354,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,0,False,56644.0,56644.0,7.99,0.8275,2.4164358673658515,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.8,7,False,56008.0,56008.0,7.71,0.843,2.430691602311991,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,2,False,55878.0,55878.0,7.34,0.72225,2.218840803316598,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,5,False,56716.0,56716.0,7.71,0.7195000000000001,2.2539960348283157,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,4,False,55786.0,55786.0,7.45,0.6475,2.092090885130191,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,3,False,56474.0,56474.0,7.76,0.70375,2.2359192052601387,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,6,False,56482.0,56482.0,7.2,0.62425,2.169387391383986,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,1,False,56630.0,56630.0,8.06,0.7234999999999999,2.1399288146596676,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,8,False,57078.0,57078.0,7.83,0.72625,2.2310683802296647,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,9,False,57166.0,57166.0,8.19,0.74875,2.189629645932888,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,0,False,56622.0,56622.0,7.99,0.68825,2.171152675210481,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.8,7,False,56076.0,56076.0,7.8,0.73625,2.1879881543771895,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,2,False,32950.0,32950.0,3.9,0.15774999999999997,271.0600044494428,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,5,False,34222.0,34222.0,4.18,0.225,282.45885374784945,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,4,False,29766.0,29766.0,3.53,0.20600000000000002,731.8803116882445,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,3,False,29074.0,29074.0,5.07,0.17800000000000002,220.36697861300604,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,6,False,33568.0,33568.0,4.1,0.22274999999999998,243.4482312394329,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,1,False,35952.0,35952.0,5.38,0.207,204.74432130526404,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,8,False,36462.0,36462.0,4.45,0.21725000000000003,174.06408730851794,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,9,False,33582.0,33582.0,2.86,0.22375,430.57930076022507,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,0,False,34164.0,34164.0,3.79,0.19574999999999998,211.45462364005044,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.8,7,False,32496.0,32496.0,5.17,0.28850000000000003,188.98829446100083,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,2,False,55820.0,55820.0,7.31,0.737,2.4451189959678064,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,5,False,56694.0,56694.0,7.71,0.73675,2.477722286406293,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,4,False,55784.0,55784.0,7.46,0.66375,2.3062062411960897,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,3,False,56414.0,56414.0,7.76,0.72,2.452026454748921,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,6,False,56482.0,56482.0,7.21,0.64625,2.38433219685102,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,1,False,56644.0,56644.0,8.08,0.7415,2.340342336773691,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,8,False,57034.0,57034.0,7.82,0.73375,2.4475669216098206,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,9,False,57154.0,57154.0,8.23,0.7705,2.402733230398315,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,0,False,56622.0,56622.0,7.98,0.7052499999999999,2.3920439010212036,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.9,7,False,56076.0,56076.0,7.82,0.757,2.40436849347823,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,2,False,19584.0,19584.0,2.67,0.09125000000000001,7342.407497434197,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,5,False,25700.0,25700.0,3.62,0.0875,8397.989086683807,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,4,False,23200.0,23200.0,2.71,0.08600000000000002,7976.932358414728,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,3,False,27740.0,27740.0,4.06,0.08449999999999999,7469.786713346835,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,6,False,21970.0,21970.0,3.11,0.09475000000000001,8043.742366246508,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,1,False,24846.0,24846.0,1.65,0.08800000000000001,8586.02699518004,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,8,False,23350.0,23350.0,3.05,0.08650000000000001,8045.380401141524,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,9,False,24474.0,24474.0,1.88,0.08675000000000001,7921.450619367639,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,0,False,23390.0,23390.0,3.76,0.08825000000000001,7317.700604029218,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.9,7,False,22534.0,22534.0,2.49,0.08800000000000001,7905.115445833516,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,2,False,44754.0,44754.0,6.09,0.10350000000000001,139.35359435491623,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,5,False,45028.0,45028.0,5.53,0.09325000000000001,157.3739342351008,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,4,False,45500.0,45500.0,5.74,0.10275000000000002,149.86344966181022,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,3,False,44194.0,44194.0,6.14,0.09225000000000001,149.9700134627723,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,6,False,42394.0,42394.0,4.84,0.10750000000000001,161.85975315695163,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,1,False,45376.0,45376.0,6.84,0.10450000000000001,167.92500241895627,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,8,False,45884.0,45884.0,6.05,0.09949999999999999,158.1042146809472,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,9,False,48984.0,48984.0,7.33,0.099,170.06002901333176,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,0,False,45468.0,45468.0,5.98,0.10225000000000001,150.47558219988073,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.9,7,False,44342.0,44342.0,5.83,0.10099999999999999,165.2062652176688,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,2,False,6764.0,6764.0,1.67,0.05325,97817.35389610603,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,5,False,8040.0,8040.0,0.83,0.059000000000000004,96168.8730652739,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,4,False,7416.0,7416.0,0.07,0.060500000000000005,98370.53299385232,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,3,False,10160.0,10160.0,1.66,0.06450000000000002,94709.15618175667,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,6,False,10158.0,10158.0,1.71,0.05924999999999999,99084.10638549314,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,1,False,7128.0,7128.0,0.41,0.064,97911.98020153037,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,8,False,11092.0,11092.0,1.87,0.06325,98887.92703516976,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,9,False,6804.0,6804.0,2.03,0.06475,99179.63216182566,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,0,False,13598.0,13598.0,4.13,0.05675000000000001,97967.96714867311,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.9,7,False,12012.0,12012.0,1.8,0.0635,101614.8869936306,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,2,False,55488.0,55488.0,7.37,0.0,4.277478394609691,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,5,False,56616.0,56616.0,7.7,0.0,4.50751789804061,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,4,False,55608.0,55608.0,7.43,0.0,4.261172638584523,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,3,False,56272.0,56272.0,7.75,0.0,4.506784726300838,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,6,False,56200.0,56200.0,7.13,0.0,4.442064574400801,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,1,False,56448.0,56448.0,8.03,0.0,4.346006972727547,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,8,False,56824.0,56824.0,7.83,0.0,4.565238209573434,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,9,False,57044.0,57044.0,8.2,0.0,4.522386468870137,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,0,False,56448.0,56448.0,7.97,0.0,4.312054808298212,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.9,7,False,55784.0,55784.0,7.65,0.0,4.304753020623458,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,2,False,17100.0,17100.0,2.1,0.08600000000000002,21353.572502100582,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,5,False,19014.0,19014.0,2.55,0.08,22451.247545697566,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,4,False,18184.0,18184.0,4.01,0.0815,22215.56835702873,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,3,False,18330.0,18330.0,2.37,0.079,20809.981504213818,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,6,False,16734.0,16734.0,2.07,0.09025000000000002,22069.407932775182,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,1,False,18456.0,18456.0,2.31,0.07800000000000001,22766.222986623165,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,8,False,20852.0,20852.0,2.65,0.0795,23181.943807006384,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,9,False,20110.0,20110.0,3.22,0.08100000000000002,22380.325888747906,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,0,False,17102.0,17102.0,2.99,0.07925,21211.52945452831,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.9,7,False,18942.0,18942.0,2.54,0.0805,23024.337783824274,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,2,False,55788.0,55788.0,7.34,0.8797499999999999,3.4968429217195185,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,5,False,56620.0,56620.0,7.69,0.8915,3.624954597973629,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,4,False,55684.0,55684.0,7.45,0.8740000000000001,3.430927633598819,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,3,False,56374.0,56374.0,7.77,0.89275,3.6180158272957326,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,6,False,56318.0,56318.0,7.15,0.8607499999999999,3.4903377470749137,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,1,False,56448.0,56448.0,8.07,0.882,3.4824853417706216,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,8,False,56936.0,56936.0,7.82,0.8809999999999999,3.646850382439083,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,9,False,57106.0,57106.0,8.21,0.88275,3.6031843778585064,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,0,False,56542.0,56542.0,7.97,0.8807499999999999,3.474495160818057,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.9,7,False,55946.0,55946.0,7.68,0.8740000000000001,3.4116420421703535,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,2,False,55680.0,55680.0,7.33,0.506,2.1776389218347765,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,5,False,56534.0,56534.0,7.7,0.48825,2.217911472419734,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,4,False,55644.0,55644.0,7.43,0.43849999999999995,2.047224384249254,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,3,False,56294.0,56294.0,7.78,0.43125,2.1812354904429814,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,6,False,56420.0,56420.0,7.18,0.37625,2.114734607474916,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,1,False,56510.0,56510.0,8.1,0.4927500000000001,2.048300426240154,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,8,False,57000.0,57000.0,7.8,0.523,2.1862665345481838,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,9,False,57028.0,57028.0,8.22,0.5555,2.146825471908988,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,0,False,56520.0,56520.0,7.98,0.45349999999999996,2.1060829533105356,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.9,7,False,55976.0,55976.0,7.84,0.532,2.1310597590594096,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.05,0.05,0.9,2,False,55224.0,55224.0,7.34,0.11100000000000002,5.448567867315487,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.05,0.05,0.9,5,False,56556.0,56556.0,7.7,0.09875000000000002,5.597918175740564,0
