stage,game,subcase,method,beta,gamma,seed,headline_metric,AUC,return_AUC,bellman_residual_AUC,align_final,align_last200,q_abs_max_final,q_abs_max_max,divergence_event_sum,return_final,return_last200,diverged
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.9,4,cumulative_return_auc,18309.0,18309.0,-37647.82573322092,0.05,0.07075000000000001,38276.8452180023,45946.44791299126,0,0.0,4.74,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.9,0,cumulative_return_auc,6345.0,6345.0,-41105.1527222545,0.0,0.0565,101192.86003251774,103326.2689351421,0,-2.0,0.47,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.9,1,cumulative_return_auc,9974.0,9974.0,-41112.06712540109,0.05,0.052750000000000005,92127.83710687803,101193.45315036183,0,2.0,2.18,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.9,2,cumulative_return_auc,8751.0,8751.0,-41020.31687650243,0.1,0.06075,81048.38691854346,107196.9490311218,0,4.0,1.11,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.9,3,cumulative_return_auc,9334.0,9334.0,-41498.78939243056,0.0,0.059000000000000004,87623.29568776382,108758.28159385515,0,-6.0,0.87,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.9,4,cumulative_return_auc,9392.0,9392.0,-40850.338580454365,0.1,0.06924999999999999,84834.56394479766,102175.33370539732,0,6.0,2.36,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-2.0,-2.0,0.95,0,cumulative_return_auc,18583.0,18583.0,-30657.13822625627,0.05,0.10775,5433.927943637151,9708.244221214178,0,2.0,2.41,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-2.0,-2.0,0.95,1,cumulative_return_auc,21202.0,21202.0,-27242.438830741223,0.15,0.135,6267.1900661963755,12332.344010822893,0,10.0,2.07,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-2.0,-2.0,0.95,2,cumulative_return_auc,18641.0,18641.0,-28047.62893131514,0.2,0.09100000000000001,3032.296330326462,12858.109689285031,0,-4.0,2.38,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-2.0,-2.0,0.95,3,cumulative_return_auc,19320.0,19320.0,-28772.20657331821,0.1,0.08200000000000002,9244.487962014895,12069.514110522152,0,2.0,1.66,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-2.0,-2.0,0.95,4,cumulative_return_auc,20169.0,20169.0,-28521.348672991306,0.1,0.09875,3616.1568866855905,9863.40582745221,0,8.0,2.35,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-1.0,-1.0,0.95,0,cumulative_return_auc,51959.0,51959.0,-1150.6315849328626,0.7,0.62775,1.8035917524855307,2.5392612794679184,0,-2.0,7.4,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-1.0,-1.0,0.95,1,cumulative_return_auc,52468.0,52468.0,-1159.3282539969287,0.95,0.71475,2.2466751727469525,2.6221125779336094,0,6.0,7.68,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-1.0,-1.0,0.95,2,cumulative_return_auc,51095.0,51095.0,-1171.3482734433026,0.65,0.54775,1.8996617424908406,2.5550523125715054,0,8.0,6.12,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-1.0,-1.0,0.95,3,cumulative_return_auc,51528.0,51528.0,-1074.762521982202,0.7,0.638,1.8892177760515472,2.6082918847490064,0,-2.0,6.73,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_-1.0,-1.0,0.95,4,cumulative_return_auc,52042.0,52042.0,-1135.8389478939143,0.6,0.616,1.9712547539331797,2.70088406849554,0,6.0,6.8,False
tier3,matching_pennies,MP-HypothesisTesting,vanilla,0.0,0.95,0,cumulative_return_auc,51077.0,51077.0,1734.0185984139298,0.0,0.0,5.031803676136049,6.212842775641704,0,14.0,6.39,False
tier3,matching_pennies,MP-HypothesisTesting,vanilla,0.0,0.95,1,cumulative_return_auc,51129.0,51129.0,1790.2419803265498,0.0,0.0,4.594562929034868,6.406877412014876,0,16.0,7.15,False
tier3,matching_pennies,MP-HypothesisTesting,vanilla,0.0,0.95,2,cumulative_return_auc,49946.0,49946.0,1733.5672851911766,0.0,0.0,4.6220734690681775,6.396121664058631,0,18.0,5.91,False
tier3,matching_pennies,MP-HypothesisTesting,vanilla,0.0,0.95,3,cumulative_return_auc,51644.0,51644.0,1788.7928082537267,0.0,0.0,4.318806989654241,6.281901647136975,0,-2.0,5.72,False
tier3,matching_pennies,MP-HypothesisTesting,vanilla,0.0,0.95,4,cumulative_return_auc,51689.0,51689.0,1823.374017665645,0.0,0.0,6.181883713771404,6.242559174702494,0,0.0,7.86,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.95,0,cumulative_return_auc,11543.0,11543.0,-42615.96378738311,0.05,0.06725000000000002,61703.42181488858,79331.08269001449,0,-2.0,0.76,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.95,1,cumulative_return_auc,16375.0,16375.0,-41468.96404653034,0.05,0.07050000000000001,66510.99339967518,86587.35994094741,0,0.0,1.61,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.95,2,cumulative_return_auc,12739.0,12739.0,-42964.19621709654,0.1,0.0755,59321.887123693894,80645.27400168279,0,4.0,2.2,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.95,3,cumulative_return_auc,14529.0,14529.0,-40238.06945831651,0.1,0.07225,49277.001075423315,83807.31318654426,0,8.0,3.03,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+1.0,1.0,0.95,4,cumulative_return_auc,12247.0,12247.0,-42193.05847494172,0.0,0.07425000000000001,64519.08301383648,79276.41581809959,0,-4.0,0.75,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.95,0,cumulative_return_auc,4587.0,4587.0,-45859.77402588773,0.1,0.068,143278.99790864275,184599.15744945366,0,-2.0,0.76,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.95,1,cumulative_return_auc,5922.0,5922.0,-47402.09447236106,0.0,0.06275,153700.23627129535,186562.5197794499,0,-6.0,1.35,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.95,2,cumulative_return_auc,5403.0,5403.0,-45762.46282364371,0.0,0.06324999999999999,143018.8241937467,177846.3776874947,0,-4.0,0.79,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.95,3,cumulative_return_auc,8862.0,8862.0,-46263.84551941469,0.05,0.059250000000000004,147164.00821497175,175720.86478568727,0,2.0,1.84,False
tier3,matching_pennies,MP-HypothesisTesting,fixed_beta_+2.0,2.0,0.95,4,cumulative_return_auc,5060.0,5060.0,-44603.253727352,0.1,0.061250000000000006,162199.25779332098,168400.84587253546,0,2.0,-0.76,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.6,0,cumulative_return_auc,31522.0,31522.0,5046.594665321549,0.2,0.23024999999999998,8.109885050121651,16.85757891695228,0,-2.0,3.98,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.6,1,cumulative_return_auc,32708.0,32708.0,5018.936270998884,0.35,0.29100000000000004,5.877719469921354,10.651390456518907,0,4.0,3.7,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.6,2,cumulative_return_auc,32439.0,32439.0,5051.747600548804,0.2,0.25225000000000003,4.630465631733749,10.989595000309224,0,4.0,3.77,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.6,3,cumulative_return_auc,30785.0,30785.0,5144.300641538768,0.2,0.22125,10.180103443902784,20.424335010130534,0,6.0,3.71,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.6,4,cumulative_return_auc,31453.0,31453.0,5118.083470493155,0.2,0.26025,6.184969432894556,16.51433571298493,0,6.0,3.98,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.6,0,cumulative_return_auc,35109.0,35109.0,310.3225133901978,0.7,0.39149999999999996,0.8308037698849827,1.5665533113939836,0,-8.0,4.34,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.6,1,cumulative_return_auc,34666.0,34666.0,312.42362814865703,0.6,0.38575000000000004,0.9697375823859876,1.6189061628955923,0,-4.0,4.57,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.6,2,cumulative_return_auc,34656.0,34656.0,350.8667039510284,0.35,0.38599999999999995,0.9542078113022232,1.5590345450954934,0,6.0,4.56,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.6,3,cumulative_return_auc,35128.0,35128.0,316.05894892377376,0.5,0.3940000000000001,0.8638932526055711,1.4492669937031828,0,0.0,4.24,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.6,4,cumulative_return_auc,35360.0,35360.0,294.13942810306173,0.3,0.39125,0.8537335824169041,1.4758566086892233,0,8.0,4.35,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.6,0,cumulative_return_auc,34997.0,34997.0,1018.2988163280786,0.0,0.0,0.9279519120848098,1.7691882169192672,0,8.0,4.41,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.6,1,cumulative_return_auc,34675.0,34675.0,994.5781063288499,0.0,0.0,1.1049125290234703,1.7082439142141548,0,2.0,4.55,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.6,2,cumulative_return_auc,34298.0,34298.0,1031.8261470405355,0.0,0.0,0.9101436175994924,1.741277845350185,0,2.0,4.04,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.6,3,cumulative_return_auc,34891.0,34891.0,1002.4979653180592,0.0,0.0,1.0075822565016925,1.672951502485444,0,2.0,4.19,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.6,4,cumulative_return_auc,35308.0,35308.0,990.6551275362527,0.0,0.0,0.9357635665507633,1.6784919500127256,0,0.0,4.21,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.6,0,cumulative_return_auc,30110.0,30110.0,8528.166742242036,0.15,0.1195,6.242330110053201,73.22991067381085,0,-6.0,4.14,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.6,1,cumulative_return_auc,30839.0,30839.0,8670.823992855203,0.0,0.12,6.590925115917139,75.0915571602481,0,6.0,4.45,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.6,2,cumulative_return_auc,30302.0,30302.0,8576.280737265037,0.15,0.1375,4.577851963695219,70.84528633554056,0,6.0,3.59,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.6,3,cumulative_return_auc,31125.0,31125.0,8910.75574609312,0.05,0.13949999999999999,6.526195031131332,63.681192785097004,0,-6.0,3.46,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.6,4,cumulative_return_auc,30986.0,30986.0,8221.58239308356,0.15,0.14025,6.452753455512523,100.33384478776743,0,4.0,4.69,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.6,0,cumulative_return_auc,13547.0,13547.0,-4838.684257312965,0.1,0.07325000000000001,1124.7626832785702,1589.0585596406268,0,4.0,-0.33,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.6,1,cumulative_return_auc,12903.0,12903.0,-5110.850660130213,0.1,0.07800000000000001,1028.2482538383324,1640.6527389717412,0,2.0,2.85,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.6,2,cumulative_return_auc,6146.0,6146.0,-5997.750377111037,0.15,0.084,1459.5271831718196,2517.64663287113,0,10.0,2.57,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.6,3,cumulative_return_auc,13967.0,13967.0,-4146.824811072764,0.0,0.0815,849.429909072836,1625.3720931783776,0,-6.0,2.15,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.6,4,cumulative_return_auc,12723.0,12723.0,-4722.74863132311,0.1,0.07425000000000001,1157.5442605321539,1670.0990023381833,0,6.0,3.34,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.8,0,cumulative_return_auc,17609.0,17609.0,-9783.79061970339,0.05,0.10350000000000001,867.1944976696504,2402.7875229961796,0,8.0,2.96,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.8,1,cumulative_return_auc,21293.0,21293.0,-9607.250838869333,0.2,0.13849999999999998,1637.7363347045793,1710.545374985126,0,-2.0,2.35,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.8,2,cumulative_return_auc,20649.0,20649.0,-10908.258847668907,0.3,0.14600000000000002,1158.3254242044359,2448.397705539769,0,-4.0,2.31,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.8,3,cumulative_return_auc,20450.0,20450.0,-10785.01733614888,0.15,0.1165,1816.973452586606,2301.9759569695784,0,4.0,2.52,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.8,4,cumulative_return_auc,19862.0,19862.0,-9661.200889020847,0.1,0.15275,318.9061770131866,1445.7432745943488,0,4.0,2.5,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.8,0,cumulative_return_auc,34545.0,34545.0,125.80111751507434,0.3,0.3945,0.8590611562224066,2.0325842561953196,0,8.0,4.22,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.8,1,cumulative_return_auc,34355.0,34355.0,129.33767313692786,0.35,0.38,0.9258627343659867,2.0742862604078605,0,6.0,4.81,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.8,2,cumulative_return_auc,34565.0,34565.0,84.62184232390385,0.4,0.39399999999999996,0.8912405224969926,1.9967167395066874,0,4.0,4.25,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.8,3,cumulative_return_auc,34602.0,34602.0,99.08463501495498,0.4,0.38875,1.0345500405028056,1.8714287535347185,0,4.0,4.45,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.8,4,cumulative_return_auc,35100.0,35100.0,41.4701005298642,0.5,0.3972500000000001,0.9580145618912908,1.8934636515215868,0,0.0,4.11,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.8,0,cumulative_return_auc,34157.0,34157.0,1041.187503013652,0.0,0.0,1.5006766782305474,2.869138258366903,0,4.0,4.01,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.8,1,cumulative_return_auc,34335.0,34335.0,1014.5012892242592,0.0,0.0,1.8167370872216948,2.725867186828808,0,6.0,4.48,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.8,2,cumulative_return_auc,34375.0,34375.0,1053.6801556028715,0.0,0.0,1.6146377098579103,2.7975196882286513,0,4.0,4.49,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.8,3,cumulative_return_auc,34513.0,34513.0,1026.1670983651998,0.0,0.0,1.3900067624041093,2.7077179100972195,0,-2.0,3.77,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.8,4,cumulative_return_auc,34934.0,34934.0,991.3012390866252,0.0,0.0,1.498166349694661,2.5666155230195167,0,8.0,4.35,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.8,0,cumulative_return_auc,14721.0,14721.0,-21644.755109836056,0.15,0.0955,3817.662192524617,9795.23219596797,0,0.0,2.97,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.8,1,cumulative_return_auc,16682.0,16682.0,-20045.359385380943,0.1,0.09,5571.534409216155,8857.692827145773,0,8.0,2.16,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.8,2,cumulative_return_auc,17101.0,17101.0,-20949.946918657108,0.15,0.0925,4401.350002675117,9253.358832667627,0,4.0,2.43,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.8,3,cumulative_return_auc,16423.0,16423.0,-20304.183166439117,0.0,0.08850000000000001,4684.225385031442,9882.779977199403,0,-6.0,2.36,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.8,4,cumulative_return_auc,17316.0,17316.0,-21341.83594076963,0.1,0.08775000000000001,5253.902943881064,9199.575783444814,0,4.0,1.73,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.8,0,cumulative_return_auc,2558.0,2558.0,-32553.16221756854,0.05,0.05825000000000001,34323.939027032706,35269.65904810252,0,-2.0,-0.68,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.8,1,cumulative_return_auc,1346.0,1346.0,-30376.525231649874,0.0,0.059000000000000004,23536.1709954137,37893.08483243645,0,-8.0,1.44,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.8,2,cumulative_return_auc,1459.0,1459.0,-30644.293941395215,0.0,0.0635,25454.306990775727,36847.84071189428,0,-4.0,0.78,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.8,3,cumulative_return_auc,7750.0,7750.0,-31386.478843465185,0.1,0.060250000000000005,27100.562355386322,33115.06544528135,0,0.0,-0.3,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.8,4,cumulative_return_auc,4708.0,4708.0,-30678.433116148517,0.0,0.0625,27815.237632887314,36390.86775749149,0,-8.0,0.89,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.9,0,cumulative_return_auc,15800.0,15800.0,-23672.896903555367,0.2,0.14200000000000002,8610.520894998677,9775.978737061101,0,2.0,0.9,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.9,1,cumulative_return_auc,17092.0,17092.0,-24080.7316096588,0.05,0.20425000000000001,6304.701573446173,10493.969304775479,0,0.0,-0.44,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.9,2,cumulative_return_auc,17090.0,17090.0,-22940.215633674416,0.15,0.10074999999999999,9554.863382281652,10436.078465684415,0,2.0,1.23,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.9,3,cumulative_return_auc,19232.0,19232.0,-20599.8280151591,0.2,0.10900000000000003,4196.251847639534,7742.173876581166,0,-8.0,0.43,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.9,4,cumulative_return_auc,15420.0,15420.0,-22207.990521356514,0.1,0.13375,12296.02560327787,12296.02560327787,0,0.0,2.1,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.9,0,cumulative_return_auc,34332.0,34332.0,228.71982634091125,0.25,0.38550000000000006,5.401058715102044,8.25550224479178,0,10.0,4.12,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.9,1,cumulative_return_auc,34471.0,34471.0,17.497161925378066,0.45,0.39474999999999993,1.636251601674366,2.3640767407826933,0,2.0,4.08,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.9,2,cumulative_return_auc,33857.0,33857.0,65.42592947998287,0.4,0.39725,0.9669077101373968,22.77514036031538,0,4.0,4.16,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.9,3,cumulative_return_auc,34154.0,34154.0,120.40889664442255,0.7,0.4,1.1028636915598002,2.382102864543705,0,-8.0,4.0,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.9,4,cumulative_return_auc,34152.0,34152.0,118.06014325766375,0.25,0.337,2.7363851544382336,3.941419504904565,0,8.0,3.65,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.9,0,cumulative_return_auc,34510.0,34510.0,1054.5048871806648,0.0,0.0,2.356156953428151,4.394952307657044,0,-2.0,4.27,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.9,1,cumulative_return_auc,34108.0,34108.0,1048.1184367306273,0.0,0.0,2.3443372961043036,4.382339941272195,0,4.0,4.79,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.9,2,cumulative_return_auc,34256.0,34256.0,1073.6527925283187,0.0,0.0,2.488382397112763,4.333994308439682,0,2.0,4.64,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.9,3,cumulative_return_auc,33943.0,33943.0,1039.5141441829458,0.0,0.0,2.3805462905897743,4.233473611912792,0,-6.0,4.44,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.9,4,cumulative_return_auc,34764.0,34764.0,1009.4875216907501,0.0,0.0,2.5388963686769204,4.059903825995849,0,8.0,4.28,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.9,0,cumulative_return_auc,10153.0,10153.0,-34998.421479577686,0.05,0.08700000000000001,29409.99200526269,43156.06244041907,0,4.0,0.81,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.9,1,cumulative_return_auc,15265.0,15265.0,-32043.67613132918,0.05,0.08024999999999999,30934.12446216589,39644.396305946815,0,-2.0,0.32,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.9,2,cumulative_return_auc,14594.0,14594.0,-33069.77275442508,0.1,0.0755,21412.254133744515,40464.8026957663,0,2.0,0.95,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.9,3,cumulative_return_auc,12425.0,12425.0,-33913.092774054385,0.0,0.0815,30914.954074610192,42207.42182505967,0,-2.0,1.59,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.9,4,cumulative_return_auc,12814.0,12814.0,-35527.26741194967,0.05,0.083,23759.19337798094,46437.44360724855,0,0.0,2.09,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.9,0,cumulative_return_auc,5281.0,5281.0,-42329.204494228936,0.05,0.06000000000000001,90769.9290968594,120838.4599438352,0,-4.0,-0.04,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.9,1,cumulative_return_auc,-2153.0,-2153.0,-44063.032107587685,0.0,0.06,89312.2105842722,127982.62176005474,0,6.0,0.71,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.9,2,cumulative_return_auc,2683.0,2683.0,-41081.46434222699,0.05,0.05125,119084.36150075735,119836.71937963927,0,4.0,-0.58,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.9,3,cumulative_return_auc,5754.0,5754.0,-38658.31999820151,0.05,0.05550000000000001,85383.18352098447,115559.37524493254,0,0.0,2.39,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+2.0,2.0,0.9,4,cumulative_return_auc,3921.0,3921.0,-40624.22223518467,0.05,0.0655,84747.78037642488,115032.23024200233,0,-2.0,1.36,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.95,0,cumulative_return_auc,14782.0,14782.0,-29558.168010323432,0.2,0.067,13886.992314715746,14461.440782277301,0,2.0,1.56,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.95,1,cumulative_return_auc,15571.0,15571.0,-29414.753000770485,0.1,0.21675000000000005,11712.625887888506,23184.257986937635,0,6.0,-0.29,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.95,2,cumulative_return_auc,11643.0,11643.0,-30074.616937066137,0.35,0.151,9919.835621891165,16977.00592455867,0,-8.0,0.57,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.95,3,cumulative_return_auc,18349.0,18349.0,-25746.856603797518,0.05,0.098,13324.566076516854,14536.517911254701,0,6.0,2.07,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-2.0,-2.0,0.95,4,cumulative_return_auc,14157.0,14157.0,-28246.464476207915,0.1,0.075,8986.271420193427,23014.875653235053,0,-6.0,1.36,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.95,0,cumulative_return_auc,34357.0,34357.0,167.8297969637493,0.3,0.33825000000000005,4.2201796711266,5.274194874799005,0,8.0,4.09,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.95,1,cumulative_return_auc,30399.0,30399.0,-940.396792881457,0.45,0.39575000000000005,5.377129844119802,367.7562490306938,0,2.0,3.96,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.95,2,cumulative_return_auc,32360.0,32360.0,41.950062523554834,0.4,0.37125,3.1418100832329103,41.08029432345998,0,2.0,3.95,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.95,3,cumulative_return_auc,33255.0,33255.0,44.16252792874735,0.35,0.38050000000000006,5.56871139331969,31.058714560952435,0,6.0,4.02,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_-1.0,-1.0,0.95,4,cumulative_return_auc,33783.0,33783.0,11.09925569182235,0.45,0.39675,0.9480694904385277,16.3889382535407,0,2.0,4.13,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.95,0,cumulative_return_auc,34026.0,34026.0,1038.9241174018448,0.0,0.0,2.810356822919561,6.061117464393341,0,6.0,3.42,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.95,1,cumulative_return_auc,33435.0,33435.0,1057.2297418691155,0.0,0.0,3.489689469664133,5.992652012976064,0,6.0,4.2,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.95,2,cumulative_return_auc,34001.0,34001.0,1081.851537601922,0.0,0.0,3.6027663822673834,5.993201407560249,0,4.0,4.66,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.95,3,cumulative_return_auc,34318.0,34318.0,1055.9988420818502,0.0,0.0,3.335332796830751,5.902325036788168,0,0.0,4.47,False
tier3,matching_pennies,MP-RegretMatching,vanilla,0.0,0.95,4,cumulative_return_auc,34107.0,34107.0,1025.0650516163105,0.0,0.0,3.456495506524616,5.6718147929470994,0,2.0,4.28,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.95,0,cumulative_return_auc,12712.0,12712.0,-41227.08179837889,0.05,0.07375,56095.13143713084,88476.33499932467,0,6.0,2.47,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.95,1,cumulative_return_auc,10723.0,10723.0,-39636.304369133024,0.0,0.07024999999999999,71856.41889665305,80023.4885923364,0,-6.0,0.84,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.95,2,cumulative_return_auc,11940.0,11940.0,-40008.503358872535,0.1,0.083,38974.11754304702,81721.91812386896,0,2.0,2.17,False
tier3,matching_pennies,MP-RegretMatching,fixed_beta_+1.0,1.0,0.95,3,cumulative_return_auc,13537.0,13537.0,-38463.76834431373,0.0,0.0845,60885.54238006878,81225.49395770904,0,-6.0,0.41,False
